method T M E
 kawasaki 1.3000000000000003 8 104132618.0
 kawasaki 1.3000000000000003 8 104400886.0
 kawasaki 1.3000000000000003 8 104670438.0
 kawasaki 1.3000000000000003 8 104942178.0
 kawasaki 1.3000000000000003 8 105486146.0
 kawasaki 1.3000000000000003 8 106025466.0
 kawasaki 1.3000000000000003 8 106295174.0
 kawasaki 1.3000000000000003 8 106570894.0
 kawasaki 1.3000000000000003 8 106840978.0
 kawasaki 1.3000000000000003 8 107379286.0
 kawasaki 1.3000000000000003 8 107649842.0
 kawasaki 1.3000000000000003 8 109002366.0
 kawasaki 1.3000000000000003 8 109546602.0
 kawasaki 1.3000000000000003 8 112229762.0
 kawasaki 1.3000000000000003 8 113597318.0
 kawasaki 1.3000000000000003 8 114406634.0
 kawasaki 1.3000000000000003 8 114947042.0
 kawasaki 1.3000000000000003 8 115487086.0
 kawasaki 1.3000000000000003 8 115756826.0
 kawasaki 1.3000000000000003 8 116296478.0
 kawasaki 1.3000000000000003 8 116565762.0
 kawasaki 1.3000000000000003 8 116839478.0
 kawasaki 1.3000000000000003 8 117377270.0
 kawasaki 1.3000000000000003 8 117646294.0
 kawasaki 1.3000000000000003 8 117918138.0
 kawasaki 1.3000000000000003 8 118184042.0
 kawasaki 1.3000000000000003 8 118722386.0
 kawasaki 1.3000000000000003 8 118993630.0
 kawasaki 1.3000000000000003 8 119530238.0
 kawasaki 1.3000000000000003 8 120611614.0
 kawasaki 1.3000000000000003 8 120881146.0
 kawasaki 1.3000000000000003 8 121954846.0
 kawasaki 1.3000000000000003 8 122492970.0
 kawasaki 1.3000000000000003 8 122761198.0
 kawasaki 1.3000000000000003 8 123026746.0
 kawasaki 1.3000000000000003 8 123561710.0
 kawasaki 1.3000000000000003 8 124095910.0
 kawasaki 1.3000000000000003 8 124898506.0
 kawasaki 1.3000000000000003 8 125171742.0
 kawasaki 1.3000000000000003 8 125442598.0
 kawasaki 1.3000000000000003 8 125715302.0
 kawasaki 1.3000000000000003 8 125986430.0
 kawasaki 1.3000000000000003 8 127332146.0
 kawasaki 1.3000000000000003 8 127599758.0
 kawasaki 1.3000000000000003 8 127868618.0
 kawasaki 1.3000000000000003 8 128138754.0
 kawasaki 1.3000000000000003 8 128674150.0
 kawasaki 1.3000000000000003 8 129750250.0
 kawasaki 1.3000000000000003 8 130288742.0
 kawasaki 1.3000000000000003 8 130556426.0
 kawasaki 1.3000000000000003 8 131631610.0
 kawasaki 1.3000000000000003 8 131901506.0
 kawasaki 1.3000000000000003 8 132708594.0
 kawasaki 1.3000000000000003 8 132978914.0
 kawasaki 1.3000000000000003 8 134326814.0
 kawasaki 1.3000000000000003 8 134870422.0
 kawasaki 1.3000000000000003 8 135138682.0
 kawasaki 1.3000000000000003 8 136763594.0
 kawasaki 1.3000000000000003 8 137035958.0
 kawasaki 1.3000000000000003 8 137842110.0
 kawasaki 1.3000000000000003 8 138377674.0
 kawasaki 1.3000000000000003 8 138644342.0
 kawasaki 1.3000000000000003 8 138914970.0
 kawasaki 1.3000000000000003 8 139728354.0
 kawasaki 1.3000000000000003 8 140269906.0
 kawasaki 1.3000000000000003 8 140814218.0
 kawasaki 1.3000000000000003 8 141083738.0
 kawasaki 1.3000000000000003 8 142166946.0
 kawasaki 1.3000000000000003 8 142707154.0
 kawasaki 1.3000000000000003 8 143517718.0
 kawasaki 1.3000000000000003 8 144059422.0
 kawasaki 1.3000000000000003 8 144333434.0
 kawasaki 1.3000000000000003 8 144878542.0
 kawasaki 1.3000000000000003 8 145415702.0
 kawasaki 1.3000000000000003 8 145685326.0
 kawasaki 1.3000000000000003 8 145954830.0
 kawasaki 1.3000000000000003 8 146223270.0
 kawasaki 1.3000000000000003 8 146493946.0
 kawasaki 1.3000000000000003 8 147854098.0
 kawasaki 1.3000000000000003 8 148124646.0
 kawasaki 1.3000000000000003 8 148393170.0
 kawasaki 1.3000000000000003 8 148665634.0
 kawasaki 1.3000000000000003 8 149207542.0
 kawasaki 1.3000000000000003 8 149750430.0
 kawasaki 1.3000000000000003 8 150024494.0
 kawasaki 1.3000000000000003 8 150297342.0
 kawasaki 1.3000000000000003 8 150572018.0
 kawasaki 1.3000000000000003 8 151109922.0
 kawasaki 1.3000000000000003 8 151382210.0
 kawasaki 1.3000000000000003 8 151651310.0
 kawasaki 1.3000000000000003 8 152193142.0
 kawasaki 1.3000000000000003 8 152463234.0
 kawasaki 1.3000000000000003 8 152733910.0
 kawasaki 1.3000000000000003 8 153542926.0
 kawasaki 1.3000000000000003 8 154355142.0
 kawasaki 1.3000000000000003 8 154626414.0
 kawasaki 1.3000000000000003 8 154895314.0
 kawasaki 1.3000000000000003 8 156247046.0
 kawasaki 1.3000000000000003 8 156786586.0
 kawasaki 1.3000000000000003 8 159757110.0
 kawasaki 1.3000000000000003 8 160025350.0
 kawasaki 1.3000000000000003 8 160295042.0
 kawasaki 1.3000000000000003 8 160832174.0
 kawasaki 1.3000000000000003 8 161634046.0
 kawasaki 1.3000000000000003 8 161899538.0
 kawasaki 1.3000000000000003 8 162166854.0
 kawasaki 1.3000000000000003 8 162435482.0
 kawasaki 1.3000000000000003 8 162703530.0
 kawasaki 1.3000000000000003 8 162976526.0
 kawasaki 1.3000000000000003 8 163245606.0
 kawasaki 1.3000000000000003 8 163783558.0
 kawasaki 1.3000000000000003 8 164322886.0
 kawasaki 1.3000000000000003 8 165134474.0
 kawasaki 1.3000000000000003 8 165406286.0
 kawasaki 1.3000000000000003 8 165677878.0
 kawasaki 1.3000000000000003 8 165951114.0
 kawasaki 1.3000000000000003 8 166487738.0
 kawasaki 1.3000000000000003 8 166758218.0
 kawasaki 1.3000000000000003 8 167026198.0
 kawasaki 1.3000000000000003 8 167294610.0
 kawasaki 1.3000000000000003 8 167834630.0
 kawasaki 1.3000000000000003 8 169186830.0
 kawasaki 1.3000000000000003 8 169457938.0
 kawasaki 1.3000000000000003 8 169727774.0
 kawasaki 1.3000000000000003 8 169999030.0
 kawasaki 1.3000000000000003 8 170816118.0
 kawasaki 1.3000000000000003 8 171088306.0
 kawasaki 1.3000000000000003 8 171631966.0
 kawasaki 1.3000000000000003 8 171902078.0
 kawasaki 1.3000000000000003 8 172706710.0
 kawasaki 1.3000000000000003 8 173519426.0
 kawasaki 1.3000000000000003 8 173793558.0
 kawasaki 1.3000000000000003 8 174064482.0
 kawasaki 1.3000000000000003 8 174336930.0
 kawasaki 1.3000000000000003 8 174876166.0
 kawasaki 1.3000000000000003 8 175145218.0
 kawasaki 1.3000000000000003 8 175415810.0
 kawasaki 1.3000000000000003 8 175684378.0
 kawasaki 1.3000000000000003 8 176225850.0
 kawasaki 1.3000000000000003 8 177046202.0
 kawasaki 1.3000000000000003 8 177594794.0
 kawasaki 1.3000000000000003 8 178136958.0
 kawasaki 1.3000000000000003 8 180305506.0
 kawasaki 1.3000000000000003 8 181113746.0
 kawasaki 1.3000000000000003 8 181386102.0
 kawasaki 1.3000000000000003 8 181920970.0
 kawasaki 1.3000000000000003 8 182454174.0
 kawasaki 1.3000000000000003 8 182722834.0
 kawasaki 1.3000000000000003 8 182995474.0
 kawasaki 1.3000000000000003 8 183538958.0
 kawasaki 1.3000000000000003 8 184079470.0
 kawasaki 1.3000000000000003 8 184621266.0
 kawasaki 1.3000000000000003 8 185162306.0
 kawasaki 1.3000000000000003 8 185430002.0
 kawasaki 1.3000000000000003 8 185702346.0
 kawasaki 1.3000000000000003 8 185974606.0
 kawasaki 1.3000000000000003 8 186250530.0
 kawasaki 1.3000000000000003 8 187064894.0
 kawasaki 1.3000000000000003 8 187336802.0
 kawasaki 1.3000000000000003 8 187885086.0
 kawasaki 1.3000000000000003 8 189518730.0
 kawasaki 1.3000000000000003 8 190332418.0
 kawasaki 1.3000000000000003 8 190878498.0
 kawasaki 1.3000000000000003 8 191418030.0
 kawasaki 1.3000000000000003 8 191690534.0
 kawasaki 1.3000000000000003 8 192234266.0
 kawasaki 1.3000000000000003 8 192784382.0
 kawasaki 1.3000000000000003 8 193329854.0
 kawasaki 1.3000000000000003 8 194141294.0
 kawasaki 1.3000000000000003 8 194685326.0
 kawasaki 1.3000000000000003 8 195229034.0
 kawasaki 1.3000000000000003 8 195499614.0
 kawasaki 1.3000000000000003 8 196044374.0
 kawasaki 1.3000000000000003 8 196315758.0
 kawasaki 1.3000000000000003 8 197129138.0
 kawasaki 1.3000000000000003 8 197402498.0
 kawasaki 1.3000000000000003 8 197673354.0
 kawasaki 1.3000000000000003 8 197945698.0
 kawasaki 1.3000000000000003 8 198485794.0
 kawasaki 1.3000000000000003 8 198758410.0
 kawasaki 1.3000000000000003 8 199848714.0
 kawasaki 1.3000000000000003 8 200391158.0
 kawasaki 1.3000000000000003 8 200658942.0
 kawasaki 1.3000000000000003 8 201459838.0
 kawasaki 1.3000000000000003 8 202539610.0
 kawasaki 1.3000000000000003 8 203352330.0
 kawasaki 1.3000000000000003 8 203898062.0
 kawasaki 1.3000000000000003 8 204443694.0
 kawasaki 1.3000000000000003 8 204981738.0
 kawasaki 1.3000000000000003 8 205249954.0
 kawasaki 1.3000000000000003 8 205517798.0
 kawasaki 1.3000000000000003 8 205791794.0
 kawasaki 1.3000000000000003 8 206599410.0
 kawasaki 1.3000000000000003 8 206871390.0
 kawasaki 1.3000000000000003 8 207684858.0
 kawasaki 1.3000000000000003 8 208493322.0
 kawasaki 1.3000000000000003 8 209577226.0
 kawasaki 1.3000000000000003 8 210392374.0
 kawasaki 1.3000000000000003 8 210663738.0
 kawasaki 1.3000000000000003 8 211210334.0
 kawasaki 1.3000000000000003 8 211480350.0
 kawasaki 1.3000000000000003 8 211753102.0
 kawasaki 1.3000000000000003 8 212292554.0
 kawasaki 1.3000000000000003 8 212563326.0
 kawasaki 1.3000000000000003 8 212831270.0
 kawasaki 1.3000000000000003 8 213365542.0
 kawasaki 1.3000000000000003 8 214176042.0
 kawasaki 1.3000000000000003 8 214723898.0
 kawasaki 1.3000000000000003 8 214994578.0
 kawasaki 1.3000000000000003 8 215268426.0
 kawasaki 1.3000000000000003 8 215542266.0
 kawasaki 1.3000000000000003 8 215812002.0
 kawasaki 1.3000000000000003 8 216355878.0
 kawasaki 1.3000000000000003 8 216888430.0
 kawasaki 1.3000000000000003 8 217430114.0
 kawasaki 1.3000000000000003 8 217972690.0
 kawasaki 1.3000000000000003 8 218786726.0
 kawasaki 1.3000000000000003 8 219058358.0
 kawasaki 1.3000000000000003 8 219327922.0
 kawasaki 1.3000000000000003 8 219600538.0
 kawasaki 1.3000000000000003 8 219873074.0
 kawasaki 1.3000000000000003 8 220143634.0
 kawasaki 1.3000000000000003 8 220414046.0
 kawasaki 1.3000000000000003 8 220957842.0
 kawasaki 1.3000000000000003 8 221772698.0
 kawasaki 1.3000000000000003 8 222045554.0
 kawasaki 1.3000000000000003 8 222586306.0
 kawasaki 1.3000000000000003 8 222859098.0
 kawasaki 1.3000000000000003 8 223130086.0
 kawasaki 1.3000000000000003 8 223401910.0
 kawasaki 1.3000000000000003 8 223677098.0
 kawasaki 1.3000000000000003 8 224217430.0
 kawasaki 1.3000000000000003 8 224758786.0
 kawasaki 1.3000000000000003 8 225029654.0
 kawasaki 1.3000000000000003 8 226119538.0
 kawasaki 1.3000000000000003 8 226388630.0
 kawasaki 1.3000000000000003 8 226659362.0
 kawasaki 1.3000000000000003 8 227207082.0
 kawasaki 1.3000000000000003 8 227758626.0
 kawasaki 1.3000000000000003 8 228572042.0
 kawasaki 1.3000000000000003 8 229117110.0
 kawasaki 1.3000000000000003 8 229928090.0
 kawasaki 1.3000000000000003 8 230738858.0
 kawasaki 1.3000000000000003 8 231279558.0
 kawasaki 1.3000000000000003 8 231550150.0
 kawasaki 1.3000000000000003 8 232088962.0
 kawasaki 1.3000000000000003 8 232626806.0
 kawasaki 1.3000000000000003 8 232897950.0
 kawasaki 1.3000000000000003 8 233168706.0
 kawasaki 1.3000000000000003 8 233438994.0
 kawasaki 1.3000000000000003 8 233708386.0
 kawasaki 1.3000000000000003 8 234253290.0
 kawasaki 1.3000000000000003 8 234793174.0
 kawasaki 1.3000000000000003 8 235061630.0
 kawasaki 1.3000000000000003 8 235872610.0
 kawasaki 1.3000000000000003 8 236145258.0
 kawasaki 1.3000000000000003 8 236686194.0
 kawasaki 1.3000000000000003 8 237493850.0
 kawasaki 1.3000000000000003 8 237765090.0
 kawasaki 1.3000000000000003 8 238037258.0
 kawasaki 1.3000000000000003 8 238575870.0
 kawasaki 1.3000000000000003 8 238845942.0
 kawasaki 1.3000000000000003 8 239116134.0
 kawasaki 1.3000000000000003 8 239386802.0
 kawasaki 1.3000000000000003 8 240467626.0
 kawasaki 1.3000000000000003 8 241273978.0
 kawasaki 1.3000000000000003 8 241540758.0
 kawasaki 1.3000000000000003 8 242351750.0
 kawasaki 1.3000000000000003 8 242889450.0
 kawasaki 1.3000000000000003 8 243429046.0
 kawasaki 1.3000000000000003 8 243701102.0
 kawasaki 1.3000000000000003 8 243972514.0
 kawasaki 1.3000000000000003 8 244244658.0
 kawasaki 1.3000000000000003 8 244518582.0
 kawasaki 1.3000000000000003 8 245062902.0
 kawasaki 1.3000000000000003 8 245878786.0
 kawasaki 1.3000000000000003 8 246422738.0
 kawasaki 1.3000000000000003 8 246691206.0
 kawasaki 1.3000000000000003 8 248309934.0
 kawasaki 1.3000000000000003 8 248579722.0
 kawasaki 1.3000000000000003 8 250193902.0
 kawasaki 1.3000000000000003 8 250732422.0
 kawasaki 1.3000000000000003 8 251002510.0
 kawasaki 1.3000000000000003 8 252085166.0
 kawasaki 1.3000000000000003 8 252357034.0
 kawasaki 1.3000000000000003 8 252628310.0
 kawasaki 1.3000000000000003 8 253717114.0
 kawasaki 1.3000000000000003 8 254529718.0
 kawasaki 1.3000000000000003 8 254800834.0
 kawasaki 1.3000000000000003 8 255068022.0
 kawasaki 1.3000000000000003 8 255336294.0
 kawasaki 1.3000000000000003 8 255608170.0
 kawasaki 1.3000000000000003 8 255878686.0
 kawasaki 1.3000000000000003 8 256420706.0
 kawasaki 1.3000000000000003 8 257775526.0
 kawasaki 1.3000000000000003 8 258050358.0
 kawasaki 1.3000000000000003 8 259677882.0
 kawasaki 1.3000000000000003 8 260218726.0
 kawasaki 1.3000000000000003 8 260489678.0
 kawasaki 1.3000000000000003 8 260757090.0
 kawasaki 1.3000000000000003 8 261300774.0
 kawasaki 1.3000000000000003 8 262116554.0
 kawasaki 1.3000000000000003 8 262389402.0
 kawasaki 1.3000000000000003 8 262660606.0
 kawasaki 1.3000000000000003 8 262933310.0
 kawasaki 1.3000000000000003 8 263471630.0
 kawasaki 1.3000000000000003 8 264284842.0
 kawasaki 1.3000000000000003 8 264554774.0
 kawasaki 1.3000000000000003 8 265103286.0
 kawasaki 1.3000000000000003 8 265379682.0
 kawasaki 1.3000000000000003 8 265652726.0
 kawasaki 1.3000000000000003 8 266462570.0
 kawasaki 1.3000000000000003 8 266999214.0
 kawasaki 1.3000000000000003 8 267541202.0
 kawasaki 1.3000000000000003 8 268078994.0
 kawasaki 1.3000000000000003 8 268348310.0
 kawasaki 1.3000000000000003 8 268883854.0
 kawasaki 1.3000000000000003 8 269151006.0
 kawasaki 1.3000000000000003 8 269967150.0
 kawasaki 1.3000000000000003 8 270238118.0
 kawasaki 1.3000000000000003 8 270506758.0
 kawasaki 1.4000000000000004 8 809198.0
 kawasaki 1.4000000000000004 8 1614046.0
 kawasaki 1.4000000000000004 8 3226538.0
 kawasaki 1.4000000000000004 8 3761282.0
 kawasaki 1.4000000000000004 8 4567402.0
 kawasaki 1.4000000000000004 8 5637982.0
 kawasaki 1.4000000000000004 8 5911358.0
 kawasaki 1.4000000000000004 8 6724662.0
 kawasaki 1.4000000000000004 8 7264526.0
 kawasaki 1.4000000000000004 8 8077278.0
 kawasaki 1.4000000000000004 8 8350902.0
 kawasaki 1.4000000000000004 8 8892846.0
 kawasaki 1.4000000000000004 8 9167570.0
 kawasaki 1.4000000000000004 8 9988482.0
 kawasaki 1.4000000000000004 8 10255002.0
 kawasaki 1.4000000000000004 8 10524722.0
 kawasaki 1.4000000000000004 8 11056770.0
 kawasaki 1.4000000000000004 8 11321342.0
 kawasaki 1.4000000000000004 8 12130722.0
 kawasaki 1.4000000000000004 8 12936482.0
 kawasaki 1.4000000000000004 8 13208342.0
 kawasaki 1.4000000000000004 8 13477838.0
 kawasaki 1.4000000000000004 8 13745678.0
 kawasaki 1.4000000000000004 8 14549214.0
 kawasaki 1.4000000000000004 8 15350078.0
 kawasaki 1.4000000000000004 8 15619814.0
 kawasaki 1.4000000000000004 8 16160618.0
 kawasaki 1.4000000000000004 8 16427710.0
 kawasaki 1.4000000000000004 8 16958610.0
 kawasaki 1.4000000000000004 8 17228806.0
 kawasaki 1.4000000000000004 8 18036994.0
 kawasaki 1.4000000000000004 8 18306418.0
 kawasaki 1.4000000000000004 8 18574986.0
 kawasaki 1.4000000000000004 8 18840538.0
 kawasaki 1.4000000000000004 8 19104918.0
 kawasaki 1.4000000000000004 8 19369994.0
 kawasaki 1.4000000000000004 8 19635930.0
 kawasaki 1.4000000000000004 8 20696430.0
 kawasaki 1.4000000000000004 8 20965642.0
 kawasaki 1.4000000000000004 8 21233922.0
 kawasaki 1.4000000000000004 8 21499038.0
 kawasaki 1.4000000000000004 8 21763134.0
 kawasaki 1.4000000000000004 8 22295022.0
 kawasaki 1.4000000000000004 8 23367662.0
 kawasaki 1.4000000000000004 8 23638638.0
 kawasaki 1.4000000000000004 8 23906518.0
 kawasaki 1.4000000000000004 8 24973662.0
 kawasaki 1.4000000000000004 8 25241158.0
 kawasaki 1.4000000000000004 8 25779474.0
 kawasaki 1.4000000000000004 8 26316766.0
 kawasaki 1.4000000000000004 8 26589082.0
 kawasaki 1.4000000000000004 8 26860478.0
 kawasaki 1.4000000000000004 8 27401918.0
 kawasaki 1.4000000000000004 8 27674614.0
 kawasaki 1.4000000000000004 8 27948806.0
 kawasaki 1.4000000000000004 8 28762354.0
 kawasaki 1.4000000000000004 8 29563354.0
 kawasaki 1.4000000000000004 8 30094982.0
 kawasaki 1.4000000000000004 8 30360862.0
 kawasaki 1.4000000000000004 8 30626878.0
 kawasaki 1.4000000000000004 8 30894942.0
 kawasaki 1.4000000000000004 8 31434362.0
 kawasaki 1.4000000000000004 8 32243006.0
 kawasaki 1.4000000000000004 8 32778162.0
 kawasaki 1.4000000000000004 8 33044930.0
 kawasaki 1.4000000000000004 8 33848426.0
 kawasaki 1.4000000000000004 8 34116246.0
 kawasaki 1.4000000000000004 8 34389114.0
 kawasaki 1.4000000000000004 8 34657558.0
 kawasaki 1.4000000000000004 8 34929770.0
 kawasaki 1.4000000000000004 8 35469134.0
 kawasaki 1.4000000000000004 8 36008906.0
 kawasaki 1.4000000000000004 8 36549810.0
 kawasaki 1.4000000000000004 8 37356650.0
 kawasaki 1.4000000000000004 8 37891846.0
 kawasaki 1.4000000000000004 8 38158766.0
 kawasaki 1.4000000000000004 8 38701366.0
 kawasaki 1.4000000000000004 8 38970226.0
 kawasaki 1.4000000000000004 8 39238306.0
 kawasaki 1.4000000000000004 8 39508926.0
 kawasaki 1.4000000000000004 8 39776338.0
 kawasaki 1.4000000000000004 8 40045562.0
 kawasaki 1.4000000000000004 8 40319358.0
 kawasaki 1.4000000000000004 8 40860178.0
 kawasaki 1.4000000000000004 8 41400178.0
 kawasaki 1.4000000000000004 8 41669826.0
 kawasaki 1.4000000000000004 8 42474110.0
 kawasaki 1.4000000000000004 8 42738178.0
 kawasaki 1.4000000000000004 8 43005162.0
 kawasaki 1.4000000000000004 8 43540290.0
 kawasaki 1.4000000000000004 8 43806710.0
 kawasaki 1.4000000000000004 8 44073830.0
 kawasaki 1.4000000000000004 8 44339026.0
 kawasaki 1.4000000000000004 8 44608058.0
 kawasaki 1.4000000000000004 8 44875690.0
 kawasaki 1.4000000000000004 8 45682314.0
 kawasaki 1.4000000000000004 8 45949186.0
 kawasaki 1.4000000000000004 8 46218182.0
 kawasaki 1.4000000000000004 8 46748110.0
 kawasaki 1.4000000000000004 8 47018878.0
 kawasaki 1.4000000000000004 8 47288730.0
 kawasaki 1.4000000000000004 8 47557782.0
 kawasaki 1.4000000000000004 8 48632130.0
 kawasaki 1.4000000000000004 8 50251782.0
 kawasaki 1.4000000000000004 8 50522098.0
 kawasaki 1.4000000000000004 8 50791878.0
 kawasaki 1.4000000000000004 8 51059078.0
 kawasaki 1.4000000000000004 8 51597330.0
 kawasaki 1.4000000000000004 8 51865534.0
 kawasaki 1.4000000000000004 8 52134478.0
 kawasaki 1.4000000000000004 8 53757034.0
 kawasaki 1.4000000000000004 8 54292178.0
 kawasaki 1.4000000000000004 8 54561242.0
 kawasaki 1.4000000000000004 8 54829542.0
 kawasaki 1.4000000000000004 8 55101990.0
 kawasaki 1.4000000000000004 8 56175078.0
 kawasaki 1.4000000000000004 8 56447242.0
 kawasaki 1.4000000000000004 8 56986794.0
 kawasaki 1.4000000000000004 8 57524562.0
 kawasaki 1.4000000000000004 8 57793114.0
 kawasaki 1.4000000000000004 8 58066318.0
 kawasaki 1.4000000000000004 8 58610234.0
 kawasaki 1.4000000000000004 8 59685286.0
 kawasaki 1.4000000000000004 8 59952970.0
 kawasaki 1.4000000000000004 8 61285902.0
 kawasaki 1.4000000000000004 8 61549294.0
 kawasaki 1.4000000000000004 8 61809730.0
 kawasaki 1.4000000000000004 8 62071178.0
 kawasaki 1.4000000000000004 8 62594918.0
 kawasaki 1.4000000000000004 8 62862758.0
 kawasaki 1.4000000000000004 8 63133470.0
 kawasaki 1.4000000000000004 8 63667838.0
 kawasaki 1.4000000000000004 8 63933662.0
 kawasaki 1.4000000000000004 8 64201806.0
 kawasaki 1.4000000000000004 8 64468218.0
 kawasaki 1.4000000000000004 8 64737182.0
 kawasaki 1.4000000000000004 8 66063598.0
 kawasaki 1.4000000000000004 8 66596962.0
 kawasaki 1.4000000000000004 8 66865822.0
 kawasaki 1.4000000000000004 8 68192350.0
 kawasaki 1.4000000000000004 8 68725794.0
 kawasaki 1.4000000000000004 8 69260234.0
 kawasaki 1.4000000000000004 8 69526214.0
 kawasaki 1.4000000000000004 8 69791446.0
 kawasaki 1.4000000000000004 8 70057590.0
 kawasaki 1.4000000000000004 8 70864922.0
 kawasaki 1.4000000000000004 8 71133750.0
 kawasaki 1.4000000000000004 8 72745714.0
 kawasaki 1.4000000000000004 8 73549166.0
 kawasaki 1.4000000000000004 8 74348266.0
 kawasaki 1.4000000000000004 8 74612606.0
 kawasaki 1.4000000000000004 8 74876082.0
 kawasaki 1.4000000000000004 8 75143762.0
 kawasaki 1.4000000000000004 8 75679526.0
 kawasaki 1.4000000000000004 8 76215022.0
 kawasaki 1.4000000000000004 8 76484678.0
 kawasaki 1.4000000000000004 8 77019442.0
 kawasaki 1.4000000000000004 8 77281258.0
 kawasaki 1.4000000000000004 8 78083054.0
 kawasaki 1.4000000000000004 8 78348750.0
 kawasaki 1.4000000000000004 8 79154946.0
 kawasaki 1.4000000000000004 8 79689002.0
 kawasaki 1.4000000000000004 8 79953606.0
 kawasaki 1.4000000000000004 8 80222546.0
 kawasaki 1.4000000000000004 8 81288546.0
 kawasaki 1.4000000000000004 8 81554322.0
 kawasaki 1.4000000000000004 8 81824694.0
 kawasaki 1.4000000000000004 8 82626726.0
 kawasaki 1.4000000000000004 8 82891302.0
 kawasaki 1.4000000000000004 8 83427982.0
 kawasaki 1.4000000000000004 8 83960118.0
 kawasaki 1.4000000000000004 8 84229170.0
 kawasaki 1.4000000000000004 8 84498714.0
 kawasaki 1.4000000000000004 8 84763070.0
 kawasaki 1.4000000000000004 8 85841354.0
 kawasaki 1.4000000000000004 8 86378414.0
 kawasaki 1.4000000000000004 8 86648486.0
 kawasaki 1.4000000000000004 8 86913298.0
 kawasaki 1.4000000000000004 8 87180910.0
 kawasaki 1.4000000000000004 8 87713494.0
 kawasaki 1.4000000000000004 8 87978418.0
 kawasaki 1.4000000000000004 8 88511942.0
 kawasaki 1.4000000000000004 8 89043398.0
 kawasaki 1.4000000000000004 8 89311538.0
 kawasaki 1.4000000000000004 8 89580586.0
 kawasaki 1.4000000000000004 8 89846186.0
 kawasaki 1.4000000000000004 8 90113602.0
 kawasaki 1.4000000000000004 8 90917558.0
 kawasaki 1.4000000000000004 8 91996414.0
 kawasaki 1.4000000000000004 8 92267638.0
 kawasaki 1.4000000000000004 8 92536418.0
 kawasaki 1.4000000000000004 8 92806550.0
 kawasaki 1.4000000000000004 8 93616902.0
 kawasaki 1.4000000000000004 8 93886070.0
 kawasaki 1.4000000000000004 8 94156430.0
 kawasaki 1.4000000000000004 8 94699870.0
 kawasaki 1.4000000000000004 8 94970298.0
 kawasaki 1.4000000000000004 8 95242626.0
 kawasaki 1.4000000000000004 8 95782518.0
 kawasaki 1.4000000000000004 8 96593290.0
 kawasaki 1.4000000000000004 8 97131146.0
 kawasaki 1.4000000000000004 8 97403626.0
 kawasaki 1.4000000000000004 8 97673778.0
 kawasaki 1.4000000000000004 8 98216394.0
 kawasaki 1.4000000000000004 8 99022094.0
 kawasaki 1.4000000000000004 8 99290026.0
 kawasaki 1.4000000000000004 8 99558202.0
 kawasaki 1.4000000000000004 8 99825226.0
 kawasaki 1.4000000000000004 8 100091334.0
 kawasaki 1.4000000000000004 8 100626134.0
 kawasaki 1.4000000000000004 8 101426490.0
 kawasaki 1.4000000000000004 8 101965258.0
 kawasaki 1.4000000000000004 8 102773634.0
 kawasaki 1.4000000000000004 8 103043742.0
 kawasaki 1.4000000000000004 8 103314914.0
 kawasaki 1.4000000000000004 8 103586366.0
 kawasaki 1.4000000000000004 8 103860430.0
 kawasaki 1.4000000000000004 8 104134918.0
 kawasaki 1.4000000000000004 8 105481802.0
 kawasaki 1.4000000000000004 8 106543138.0
 kawasaki 1.4000000000000004 8 107345346.0
 kawasaki 1.4000000000000004 8 107615538.0
 kawasaki 1.4000000000000004 8 108414470.0
 kawasaki 1.4000000000000004 8 108688198.0
 kawasaki 1.4000000000000004 8 109221654.0
 kawasaki 1.4000000000000004 8 109485814.0
 kawasaki 1.4000000000000004 8 109749930.0
 kawasaki 1.4000000000000004 8 110283950.0
 kawasaki 1.4000000000000004 8 110552214.0
 kawasaki 1.4000000000000004 8 110818018.0
 kawasaki 1.4000000000000004 8 111086334.0
 kawasaki 1.4000000000000004 8 112429798.0
 kawasaki 1.4000000000000004 8 112969886.0
 kawasaki 1.4000000000000004 8 114039074.0
 kawasaki 1.4000000000000004 8 114571990.0
 kawasaki 1.4000000000000004 8 114839214.0
 kawasaki 1.4000000000000004 8 115109402.0
 kawasaki 1.4000000000000004 8 115378682.0
 kawasaki 1.4000000000000004 8 115646670.0
 kawasaki 1.4000000000000004 8 115917418.0
 kawasaki 1.4000000000000004 8 116184238.0
 kawasaki 1.4000000000000004 8 116728110.0
 kawasaki 1.4000000000000004 8 117000898.0
 kawasaki 1.4000000000000004 8 117268542.0
 kawasaki 1.4000000000000004 8 118604810.0
 kawasaki 1.4000000000000004 8 119140530.0
 kawasaki 1.4000000000000004 8 119408218.0
 kawasaki 1.4000000000000004 8 119674266.0
 kawasaki 1.4000000000000004 8 119942758.0
 kawasaki 1.4000000000000004 8 120211658.0
 kawasaki 1.4000000000000004 8 120478318.0
 kawasaki 1.4000000000000004 8 121559138.0
 kawasaki 1.4000000000000004 8 121827022.0
 kawasaki 1.4000000000000004 8 122093974.0
 kawasaki 1.4000000000000004 8 122633446.0
 kawasaki 1.4000000000000004 8 123164686.0
 kawasaki 1.4000000000000004 8 123965582.0
 kawasaki 1.4000000000000004 8 124503790.0
 kawasaki 1.4000000000000004 8 124771594.0
 kawasaki 1.4000000000000004 8 125578734.0
 kawasaki 1.4000000000000004 8 125844882.0
 kawasaki 1.4000000000000004 8 126378914.0
